area,county,lsad,lsad_trans,name,perimeter,state,taz,tz06_d00_,tz06_d00_i,geometry
3.18E-05,77,,,7,0.024904858,6,7,2776,2777,"POLYGON ((-121.283757 37.950623, -121.277257 37.951823, -121.275856 37.946824, -121.275456 37.945324, -121.277956 37.945924, -121.279256 37.947224, -121.282757 37.947124, -121.283757 37.950623))"
0.007765059,47,,,7,0.52730654,6,7,5245,5246,"POLYGON ((-120.450142 37.609177, -120.450036 37.607291, -120.445237 37.599503, -120.440327 37.593986, -120.438257 37.588633, -120.433826 37.584462, -120.426941 37.580837, -120.425512 37.579102, -120.425714 37.543398, -120.429283 37.531576, -120.42938 37.528115, -120.432437 37.527616, -120.439437 37.527996, -120.442065 37.527558, -120.439858 37.518852, -120.443185 37.518802, -120.448352 37.516487, -120.452655 37.515838, -120.459045 37.513945, -120.466421 37.513399, -120.478096 37.499936, -120.478957 37.499341, -120.484345 37.499012, -120.489266 37.497851, -120.501028 37.49329, -120.503048 37.493473, -120.502595 37.519457, -120.502457 37.536505, -120.499417 37.536257, -120.499392 37.550888, -120.506883 37.554502, -120.508814 37.556414, -120.514288 37.564032, -120.514671 37.569768, -120.518574 37.574258, -120.527788 37.567672, -120.54062 37.552642, -120.549888 37.555726, -120.55254 37.555857, -120.571797 37.553201, -120.577271 37.551272, -120.591318 37.551201, -120.598656 37.551214, -120.524943 37.580159, -120.514608 37.584179, -120.450142 37.609177))"
0.000124704,29,,,7,0.045983823,6,7,8939,8940,"POLYGON ((-119.163579 35.383127, -119.154731 35.383143, -119.154763 35.36884, -119.163451 35.368984, -119.163579 35.383127))"
0.001004664,73,,,7,0.126696707,6,7,9948,9951,"POLYGON ((-117.255836 33.4026, -117.25236 33.402406, -117.248995 33.409178, -117.243241 33.413529, -117.240552 33.414753, -117.231703 33.409852, -117.226042 33.407783, -117.225505 33.406704, -117.224729 33.401563, -117.227904 33.391745, -117.227905 33.376587, -117.259269 33.37673, -117.255836 33.4026))"
2.63E-05,77,,,8,0.025726692,6,8,2764,2765,"POLYGON ((-121.296843 37.953299, -121.295581 37.949087, -121.297657 37.948724, -121.306357 37.953023, -121.296843 37.953299))"
0.013200711,47,,,8,0.559236195,6,8,5504,5505,"POLYGON ((-120.429563 37.523311, -120.4058 37.522193, -120.376044 37.517901, -120.366776 37.515768, -120.362496 37.516227, -120.346299 37.519962, -120.334665 37.522115, -120.329495 37.523855, -120.32763 37.534172, -120.330532 37.539663, -120.318551 37.520286, -120.316366 37.51404, -120.316539 37.505483, -120.310703 37.496573, -120.301056 37.489503, -120.300221 37.484292, -120.296889 37.481244, -120.292069 37.47521, -120.283841 37.462685, -120.289736 37.462192, -120.295494 37.461589, -120.312113 37.455277, -120.324568 37.446881, -120.335544 37.44181, -120.343941 37.436692, -120.349808 37.433439, -120.370292 37.422159, -120.378337 37.421421, -120.388925 37.419344, -120.412422 37.413655, -120.417643 37.412329, -120.439844 37.404803, -120.459633 37.396862, -120.445468 37.421346, -120.444865 37.426106, -120.444234 37.427639, -120.437463 37.435624, -120.430432 37.445507, -120.430259 37.4472, -120.430779 37.448316, -120.433616 37.452303, -120.437502 37.461483, -120.441997 37.472485, -120.444954 37.478068, -120.446188 37.486395, -120.445615 37.491337, -120.445902 37.495273, -120.446994 37.498934, -120.449281 37.503744, -120.450924 37.50548, -120.452425 37.508267, -120.452655 37.515838, -120.448352 37.516487, -120.443185 37.518802, -120.439858 37.518852, -120.437619 37.519292, -120.436913 37.521075, -120.429563 37.523311))"
6.48E-05,29,,,8,0.033094828,6,8,8771,8772,"POLYGON ((-119.028634 35.441157, -119.029653 35.435227, -119.039072 35.433896, -119.038834 35.441257, -119.028634 35.441157))"
4.13E-06,73,,,8,0.049797087,6,8,9950,9953,"POLYGON ((-117.59588 33.386629, -117.582266 33.382409, -117.574589 33.380532, -117.57218104179907 33.37913319158816, -117.59588 33.386629))"
2.36E-05,73,,,8,0.029033372,6,8,9976,9980,"POLYGON ((-117.389791 33.206742, -117.389237 33.205202, -117.391583 33.203764, -117.393502 33.205939, -117.39574263167533 33.207360445317185, -117.398033 33.210907, -117.395543 33.213467, -117.39436 33.212604, -117.394935 33.210663, -117.394478 33.2082, -117.392817 33.206643, -117.389791 33.206742))"
0.00022913,73,,,8,0.075425093,6,8,9997,10001,"POLYGON ((-117.369143 33.179556, -117.369091 33.181546, -117.364231 33.188573, -117.362388 33.19017, -117.351416 33.177, -117.352842 33.176137, -117.357584 33.173275, -117.356371 33.171837, -117.358348 33.17065, -117.359268 33.168638, -117.357172 33.166238, -117.357537 33.165205, -117.35949639223655 33.16424830144278, -117.35959572782708 33.16438358749899, -117.362572 33.168437, -117.37130034524868 33.17880092869313, -117.369536 33.1768, -117.368014 33.178248, -117.369143 33.179556))"
2.62E-05,77,,,9,0.021260153,6,9,2762,2763,"POLYGON ((-121.296843 37.953299, -121.290157 37.953723, -121.289157 37.950223, -121.295581 37.949087, -121.296843 37.953299))"
7.68E-05,47,,,9,0.038442987,6,9,5550,5551,"POLYGON ((-120.42938 37.528115, -120.429563 37.523311, -120.436913 37.521075, -120.437619 37.519292, -120.439858 37.518852, -120.442065 37.527558, -120.439437 37.527996, -120.432437 37.527616, -120.42938 37.528115))"
0.00017685,29,,,9,0.070028797,6,9,9072,9073,"POLYGON ((-119.163339 35.354264, -119.149755 35.354104, -119.145531 35.354472, -119.138091 35.354232, -119.132938 35.352296, -119.144267 35.348824, -119.147275 35.346904, -119.163432 35.346587, -119.163339 35.354264))"
0.003990248,73,,,9,0.334000545,6,9,9949,9952,"POLYGON ((-117.174784 33.387218, -117.174279 33.382875, -117.173113 33.379219, -117.168198 33.372945, -117.16323 33.367805, -117.16119 33.364721, -117.15972 33.361205, -117.15899 33.357333, -117.159106 33.344101, -117.1594 33.33128, -117.1634 33.327499, -117.169962 33.322756, -117.17664 33.316219, -117.187085 33.314713, -117.195547 33.314461, -117.206727 33.307275, -117.208057 33.306942, -117.211027 33.30563, -117.214861 33.302733, -117.217218 33.299878, -117.218935 33.298062, -117.221667 33.293333, -117.221733 33.289428, -117.222719 33.28805, -117.233617 33.290247, -117.238579 33.292538, -117.241134 33.293215, -117.242453 33.299394, -117.242814 33.302928, -117.244584 33.304378, -117.249276 33.313354, -117.249271 33.321884, -117.24526 33.321887, -117.241314 33.319158, -117.237652 33.318492, -117.236957 33.319203, -117.235832 33.325092, -117.236595 33.3311, -117.236068 33.333077, -117.227576 33.340677, -117.20914 33.353447, -117.20316343314897 33.35415645126194, -117.202757 33.353106, -117.201764 33.352345, -117.196192 33.350895, -117.198483 33.35526, -117.20077 33.355787, -117.202915 33.357469, -117.203843 33.360728, -117.203667 33.362073, -117.200543 33.361428, -117.195882 33.362179, -117.181687 33.367718, -117.177826 33.368674, -117.170689 33.373742, -117.173927 33.377999, -117.175099 33.387218, -117.174784 33.387218))"
2.54E-05,77,,,10,0.023205906,6,10,2787,2788,"POLYGON ((-121.289157 37.950223, -121.289057 37.949724, -121.288057 37.946224, -121.290457 37.945624, -121.291957 37.945924, -121.297564 37.948482, -121.297657 37.948724, -121.295581 37.949087, -121.289157 37.950223))"
0.006059262,47,,,10,0.389077021,6,10,5585,5586,"POLYGON ((-120.74106 37.495462, -120.681577 37.518632, -120.666944 37.502926, -120.644548 37.47702, -120.629578 37.467834, -120.620567 37.461491, -120.614738 37.460143, -120.609913 37.456506, -120.60867 37.454087, -120.613269 37.451449, -120.61672 37.452455, -120.620243 37.45156, -120.620616 37.451742, -120.628845 37.447886, -120.631786 37.442518, -120.635549 37.440657, -120.63697 37.440832, -120.639907 37.444395, -120.641897 37.444838, -120.643285 37.444581, -120.643775 37.44346, -120.643208 37.441987, -120.643288 37.439498, -120.646289 37.43689, -120.647696 37.437286, -120.654212 37.43358, -120.655188 37.432231, -120.655132 37.430217, -120.656224 37.427929, -120.658262 37.426053, -120.662566 37.424704, -120.666181 37.42427, -120.671116 37.426788, -120.67306 37.42708, -120.676279 37.435645, -120.6852 37.441383, -120.685311 37.455426, -120.703421 37.455532, -120.703309 37.462827, -120.72083 37.462987, -120.748386 37.480274, -120.75276 37.48302, -120.758658 37.488739, -120.758345 37.488875, -120.753088 37.490989, -120.748826 37.492438, -120.748328 37.492632, -120.74106 37.495462))"
0.000193626,29,,,10,0.06283744,6,10,9026,9027,"POLYGON ((-119.109937 35.368559, -119.092137 35.368659, -119.092265 35.363543, -119.096761 35.359943, -119.102441 35.359255, -119.108521 35.359831, -119.11009 35.359303, -119.115163 35.356008, -119.11563 35.357491, -119.115728 35.359946, -119.115034 35.362741, -119.109937 35.368559))"
0.000275501,73,,,10,0.089979107,6,10,9951,9954,"POLYGON ((-117.227905 33.376587, -117.227833 33.369168, -117.236527 33.369221, -117.236468 33.365631, -117.249448 33.365696, -117.249468 33.363831, -117.25116 33.369428, -117.252468 33.37103, -117.25845 33.370928, -117.260569 33.36933, -117.259269 33.37673, -117.227905 33.376587))"
0.000043195,77,,,11,0.029471572,6,11,2735,2736,"POLYGON ((-121.302157 37.957923, -121.301057 37.953523, -121.306357 37.953023, -121.312657 37.953223, -121.312757 37.954023, -121.312557 37.955323, -121.312357 37.956123, -121.303357 37.957823, -121.302157 37.957923))"
0.001836125,47,,,11,0.18845009,6,11,5591,5592,"POLYGON ((-120.501028 37.49329, -120.489266 37.497851, -120.484345 37.499012, -120.478957 37.499341, -120.478096 37.499936, -120.466421 37.513399, -120.459045 37.513945, -120.452655 37.515838, -120.452425 37.508267, -120.450924 37.50548, -120.449281 37.503744, -120.446994 37.498934, -120.445902 37.495273, -120.445615 37.491337, -120.446188 37.486395, -120.444954 37.478068, -120.447308 37.477107, -120.467405 37.477127, -120.467546 37.469851, -120.484277 37.469891, -120.484797 37.466734, -120.495475 37.464694, -120.502148 37.471987, -120.502893 37.473406, -120.503233 37.478737, -120.502993 37.491024, -120.501028 37.49329))"
0.000252587,29,,,11,0.063927942,6,11,8933,8934,"POLYGON ((-119.145638 35.383059, -119.127911 35.383159, -119.127938 35.368759, -119.137018 35.368811, -119.145539 35.36886, -119.145638 35.383059))"
0.000421855,73,,,11,0.108231185,6,11,9952,9955,"POLYGON ((-117.227833 33.369168, -117.227899 33.359596, -117.228564 33.358851, -117.23156 33.357824, -117.239349 33.349735, -117.244842 33.349889, -117.24631 33.35284, -117.247569 33.358232, -117.26167 33.358232, -117.260569 33.36933, -117.25845 33.370928, -117.252468 33.37103, -117.25116 33.369428, -117.249468 33.363831, -117.249448 33.365696, -117.236468 33.365631, -117.236527 33.369221, -117.227833 33.369168))"
0.000030725,77,,,12,0.022112719,6,12,2727,2728,"POLYGON ((-121.295657 37.959123, -121.294557 37.955423, -121.295757 37.954123, -121.301057 37.953523, -121.302157 37.957923, -121.298257 37.958523, -121.295657 37.959123))"
0.002713032,47,,,12,0.272501031,6,12,5674,5675,"POLYGON ((-120.758658 37.488739, -120.75276 37.48302, -120.748386 37.480274, -120.72083 37.462987, -120.697023 37.448234, -120.748874 37.448501, -120.76713 37.448585, -120.776207 37.448666, -120.794838 37.448764, -120.795628 37.448797, -120.802676 37.454909, -120.806712 37.457131, -120.822676 37.463554, -120.814918 37.467285, -120.799526 37.47324, -120.784912 37.478255, -120.758658 37.488739))"
0.000233706,29,,,12,0.067753964,6,12,8830,8831,"POLYGON ((-119.163451 35.412055, -119.145738 35.396375, -119.145738 35.391127, -119.163627 35.391095, -119.163547 35.397815, -119.163451 35.412055))"
0.00113571,73,,,12,0.211422865,6,12,9953,9956,"POLYGON ((-117.227833 33.369168, -117.212371 33.369032, -117.208767 33.366831, -117.208248 33.366132, -117.208145 33.364582, -117.206542 33.362246, -117.203667 33.362073, -117.203843 33.360728, -117.202915 33.357469, -117.20077 33.355787, -117.198483 33.35526, -117.196192 33.350895, -117.201764 33.352345, -117.202757 33.353106, -117.20316343314897 33.35415645126194, -117.20914 33.353447, -117.227576 33.340677, -117.236068 33.333077, -117.236595 33.3311, -117.235832 33.325092, -117.236957 33.319203, -117.237652 33.318492, -117.241314 33.319158, -117.24526 33.321887, -117.249271 33.321884, -117.260169 33.321932, -117.259969 33.329232, -117.249215 33.328916, -117.249315 33.339615, -117.253515 33.339715, -117.253615 33.343515, -117.248819 33.343385, -117.248689 33.349868, -117.244842 33.349889, -117.239349 33.349735, -117.23156 33.357824, -117.228564 33.358851, -117.227899 33.359596, -117.227833 33.369168))"
4.00E-05,77,,,13,0.026036569,6,13,2677,2678,"POLYGON ((-121.305457 37.965623, -121.304157 37.960723, -121.311957 37.959323, -121.313358 37.964123, -121.305457 37.965623))"
0.004617133,47,,,13,0.274088435,6,13,5712,5713,"POLYGON ((-120.495475 37.464694, -120.484797 37.466734, -120.484277 37.469891, -120.467546 37.469851, -120.467405 37.477127, -120.447308 37.477107, -120.444954 37.478068, -120.441997 37.472485, -120.437502 37.461483, -120.433616 37.452303, -120.430779 37.448316, -120.430259 37.4472, -120.430432 37.445507, -120.437463 37.435624, -120.444234 37.427639, -120.444865 37.426106, -120.445468 37.421346, -120.459633 37.396862, -120.467891 37.393359, -120.469663 37.393733, -120.472537 37.393747, -120.490981 37.398798, -120.493361 37.397996, -120.49795 37.398565, -120.498552 37.398771, -120.502666 37.403975, -120.504556 37.405953, -120.50458 37.406651, -120.504868 37.410163, -120.505842 37.411674, -120.512322 37.415933, -120.513553 37.419229, -120.513437 37.420327, -120.508269 37.425748, -120.506976 37.428195, -120.505328 37.445446, -120.50458 37.447116, -120.503144 37.448694, -120.497476 37.453069, -120.493693 37.461125, -120.494068 37.462955, -120.495475 37.464694))"
0.000258106,29,,,13,0.063623263,6,13,8824,8825,"POLYGON ((-119.145786 35.412407, -119.127978 35.412406, -119.127938 35.397659, -119.140555 35.397681, -119.145834 35.399559, -119.145786 35.412407))"
0.004695546,73,,,13,0.324732311,6,13,9954,9957,"POLYGON ((-117.1594 33.33128, -117.158425 33.324163, -117.157166 33.321182, -117.151521 33.311492, -117.150384 33.306879, -117.15014 33.300269, -117.14937 33.288795, -117.149934 33.284753, -117.150833 33.282072, -117.157169 33.270903, -117.158698 33.264532, -117.158177 33.258566, -117.156962 33.255136, -117.155238 33.252875, -117.15497 33.25065, -117.156019 33.252952, -117.158177 33.253202, -117.163581 33.253119, -117.167984 33.252, -117.17398 33.251465, -117.179738 33.25374, -117.195799 33.252287, -117.201927 33.252876, -117.207468 33.254553, -117.215299 33.260759, -117.224481 33.263904, -117.230093 33.267064, -117.233153 33.267307, -117.233366 33.265582, -117.23558 33.26012, -117.237548 33.259097, -117.236768 33.267345, -117.241462 33.268548, -117.243418 33.267613, -117.244469 33.268358, -117.244972 33.269395, -117.245068 33.274834, -117.246011 33.278416, -117.247151 33.280023, -117.247339 33.282548, -117.246192 33.284699, -117.242587 33.288228, -117.241134 33.293215, -117.238579 33.292538, -117.233617 33.290247, -117.222719 33.28805, -117.221733 33.289428, -117.221667 33.293333, -117.218935 33.298062, -117.217218 33.299878, -117.214861 33.302733, -117.211027 33.30563, -117.208057 33.306942, -117.206727 33.307275, -117.195547 33.314461, -117.187085 33.314713, -117.17664 33.316219, -117.169962 33.322756, -117.1634 33.327499, -117.1594 33.33128))"
0.00002603,77,,,14,0.020463761,6,14,2672,2673,"POLYGON ((-121.300357 37.966423, -121.299057 37.961523, -121.304157 37.960723, -121.305457 37.965623, -121.300357 37.966423))"
0.010789075,47,,,14,0.474834663,6,14,5362,5363,"POLYGON ((-120.503048 37.493473, -120.50928 37.493545, -120.522059 37.492773, -120.529009 37.491745, -120.559678 37.491569, -120.571998 37.481501, -120.575443 37.479648, -120.601597 37.473328, -120.603776 37.473589, -120.607513 37.475729, -120.615352 37.476733, -120.644548 37.47702, -120.666944 37.502926, -120.681577 37.518632, -120.598656 37.551214, -120.591318 37.551201, -120.577271 37.551272, -120.571797 37.553201, -120.55254 37.555857, -120.549888 37.555726, -120.54062 37.552642, -120.527788 37.567672, -120.518574 37.574258, -120.514671 37.569768, -120.514288 37.564032, -120.508814 37.556414, -120.506883 37.554502, -120.499392 37.550888, -120.499417 37.536257, -120.502457 37.536505, -120.502595 37.519457, -120.503048 37.493473))"
0.000262167,29,,,14,0.065075104,6,14,8787,8788,"POLYGON ((-119.145674 35.427206, -119.127785 35.426982, -119.127978 35.412406, -119.145786 35.412407, -119.145674 35.427206))"
0.002364994,73,,,14,0.232576077,6,14,9955,9958,"POLYGON ((-117.259969 33.329232, -117.260169 33.321932, -117.249271 33.321884, -117.249276 33.313354, -117.244584 33.304378, -117.242814 33.302928, -117.242453 33.299394, -117.241134 33.293215, -117.242587 33.288228, -117.246192 33.284699, -117.247339 33.282548, -117.247151 33.280023, -117.246011 33.278416, -117.245068 33.274834, -117.244972 33.269395, -117.244469 33.268358, -117.243418 33.267613, -117.245164 33.265649, -117.259696 33.259819, -117.265522 33.260057, -117.272404 33.259378, -117.277369 33.258334, -117.286769 33.255034, -117.290644 33.256091, -117.293765 33.25586, -117.297249 33.254541, -117.299582 33.254899, -117.297102 33.267017, -117.296179 33.273518, -117.296969 33.276149, -117.29787 33.278033, -117.29693 33.278716, -117.269369 33.299233, -117.269326 33.299598, -117.265869 33.329332, -117.259969 33.329232))"
0.00003416,77,,,15,0.023563715,6,15,2663,2664,"POLYGON ((-121.297957 37.966923, -121.293857 37.967623, -121.292457 37.962623, -121.299057 37.961523, -121.300357 37.966423, -121.297957 37.966923))"
0.005903122,47,,,15,0.385777635,6,15,5657,5658,"POLYGON ((-120.501028 37.49329, -120.502993 37.491024, -120.503233 37.478737, -120.502893 37.473406, -120.502148 37.471987, -120.495475 37.464694, -120.494068 37.462955, -120.493693 37.461125, -120.497476 37.453069, -120.503144 37.448694, -120.50458 37.447116, -120.505328 37.445446, -120.506976 37.428195, -120.508269 37.425748, -120.513437 37.420327, -120.513553 37.419229, -120.512322 37.415933, -120.517341 37.419345, -120.557847 37.437225, -120.561531 37.43805, -120.571249 37.438461, -120.576644 37.43965, -120.594123 37.444979, -120.597395 37.446168, -120.60867 37.454087, -120.609913 37.456506, -120.614738 37.460143, -120.620567 37.461491, -120.629578 37.467834, -120.644548 37.47702, -120.615352 37.476733, -120.607513 37.475729, -120.603776 37.473589, -120.601597 37.473328, -120.575443 37.479648, -120.571998 37.481501, -120.559678 37.491569, -120.529009 37.491745, -120.522059 37.492773, -120.50928 37.493545, -120.503048 37.493473, -120.501028 37.49329))"
